
==========: 65392153210500
Epoch:0001, train_loss=2.11846, train_acc=0.04314, val_loss=2.06215, val_acc=0.69161, time=1.56600
Epoch:0002, train_loss=1.93017, train_acc=0.67855, val_loss=2.04919, val_acc=0.74453, time=1.29702
Epoch:0003, train_loss=1.81854, train_acc=0.72676, val_loss=2.04158, val_acc=0.77555, time=1.10199
Epoch:0004, train_loss=1.75367, train_acc=0.75856, val_loss=2.03658, val_acc=0.80292, time=1.25502
Epoch:0005, train_loss=1.71097, train_acc=0.77922, val_loss=2.03274, val_acc=0.80109, time=1.35199
Epoch:0006, train_loss=1.67746, train_acc=0.78813, val_loss=2.02941, val_acc=0.81022, time=1.10001
Epoch:0007, train_loss=1.64741, train_acc=0.79684, val_loss=2.02644, val_acc=0.82664, time=1.19501
Epoch:0008, train_loss=1.61968, train_acc=0.81223, val_loss=2.02391, val_acc=0.85219, time=1.16202
Epoch:0009, train_loss=1.59531, train_acc=0.83735, val_loss=2.02190, val_acc=0.87591, time=1.07999
Epoch:0010, train_loss=1.57543, train_acc=0.86328, val_loss=2.02037, val_acc=0.89781, time=1.16001
Epoch:0011, train_loss=1.55988, train_acc=0.88211, val_loss=2.01914, val_acc=0.90328, time=0.96401
Epoch:0012, train_loss=1.54720, train_acc=0.89204, val_loss=2.01809, val_acc=0.90693, time=1.15601
Epoch:0013, train_loss=1.53599, train_acc=0.90237, val_loss=2.01713, val_acc=0.91606, time=1.26101
Epoch:0014, train_loss=1.52557, train_acc=0.91331, val_loss=2.01628, val_acc=0.92336, time=1.06300
Epoch:0015, train_loss=1.51597, train_acc=0.92465, val_loss=2.01555, val_acc=0.93613, time=1.17701
Epoch:0016, train_loss=1.50753, train_acc=0.93599, val_loss=2.01496, val_acc=0.93613, time=1.29198
Epoch:0017, train_loss=1.50045, train_acc=0.94268, val_loss=2.01449, val_acc=0.93613, time=1.25702
Epoch:0018, train_loss=1.49458, train_acc=0.94511, val_loss=2.01411, val_acc=0.93796, time=1.03301
Epoch:0019, train_loss=1.48955, train_acc=0.94855, val_loss=2.01377, val_acc=0.93796, time=1.22801
Epoch:0020, train_loss=1.48495, train_acc=0.95098, val_loss=2.01345, val_acc=0.93613, time=1.08700
Epoch:0021, train_loss=1.48054, train_acc=0.95341, val_loss=2.01312, val_acc=0.93613, time=1.17402
