
==========: 40143857382400
Epoch:0001, train_loss=2.05775, train_acc=0.22787, val_loss=2.07507, val_acc=0.27920, time=1.29901
Epoch:0002, train_loss=2.04811, train_acc=0.24205, val_loss=2.07400, val_acc=0.29015, time=1.38199
Epoch:0003, train_loss=2.03859, train_acc=0.25785, val_loss=2.07295, val_acc=0.31752, time=1.16901
Epoch:0004, train_loss=2.02921, train_acc=0.29269, val_loss=2.07191, val_acc=0.36131, time=1.25400
Epoch:0005, train_loss=2.02000, train_acc=0.34981, val_loss=2.07089, val_acc=0.42518, time=1.13701
Epoch:0006, train_loss=2.01096, train_acc=0.40510, val_loss=2.06990, val_acc=0.47263, time=1.11201
Epoch:0007, train_loss=2.00210, train_acc=0.45979, val_loss=2.06892, val_acc=0.51277, time=1.04300
Epoch:0008, train_loss=1.99340, train_acc=0.50395, val_loss=2.06796, val_acc=0.54015, time=1.11500
Epoch:0009, train_loss=1.98485, train_acc=0.53778, val_loss=2.06701, val_acc=0.57117, time=1.27300
Epoch:0010, train_loss=1.97646, train_acc=0.56694, val_loss=2.06609, val_acc=0.59307, time=1.27500
Epoch:0011, train_loss=1.96820, train_acc=0.58862, val_loss=2.06517, val_acc=0.61679, time=1.14102
Epoch:0012, train_loss=1.96009, train_acc=0.60907, val_loss=2.06428, val_acc=0.64234, time=1.12800
Epoch:0013, train_loss=1.95213, train_acc=0.62163, val_loss=2.06340, val_acc=0.65511, time=1.10201
Epoch:0014, train_loss=1.94432, train_acc=0.63642, val_loss=2.06254, val_acc=0.66788, time=1.05601
Epoch:0015, train_loss=1.93667, train_acc=0.64898, val_loss=2.06170, val_acc=0.67701, time=1.06601
Epoch:0016, train_loss=1.92918, train_acc=0.66052, val_loss=2.06088, val_acc=0.68613, time=1.18701
Epoch:0017, train_loss=1.92186, train_acc=0.67045, val_loss=2.06007, val_acc=0.69343, time=1.04600
Epoch:0018, train_loss=1.91468, train_acc=0.67855, val_loss=2.05928, val_acc=0.70620, time=1.12401
Epoch:0019, train_loss=1.90764, train_acc=0.68888, val_loss=2.05851, val_acc=0.71350, time=1.18102
Epoch:0020, train_loss=1.90074, train_acc=0.69880, val_loss=2.05775, val_acc=0.72263, time=1.18100
Epoch:0021, train_loss=1.89398, train_acc=0.70427, val_loss=2.05700, val_acc=0.72993, time=1.15801
Epoch:0022, train_loss=1.88735, train_acc=0.71076, val_loss=2.05627, val_acc=0.73358, time=1.09901
Epoch:0023, train_loss=1.88085, train_acc=0.71825, val_loss=2.05556, val_acc=0.74088, time=1.17901
Epoch:0024, train_loss=1.87449, train_acc=0.72271, val_loss=2.05485, val_acc=0.75182, time=1.33702
Epoch:0025, train_loss=1.86825, train_acc=0.72696, val_loss=2.05417, val_acc=0.75547, time=1.08701
Epoch:0026, train_loss=1.86216, train_acc=0.72980, val_loss=2.05350, val_acc=0.75912, time=1.03801
Epoch:0027, train_loss=1.85619, train_acc=0.73344, val_loss=2.05284, val_acc=0.76277, time=1.07800
Epoch:0028, train_loss=1.85035, train_acc=0.73810, val_loss=2.05220, val_acc=0.76460, time=1.21001
Epoch:0029, train_loss=1.84464, train_acc=0.74256, val_loss=2.05157, val_acc=0.76642, time=1.03101
Epoch:0030, train_loss=1.83905, train_acc=0.74600, val_loss=2.05096, val_acc=0.77007, time=0.98301
Epoch:0031, train_loss=1.83359, train_acc=0.74884, val_loss=2.05035, val_acc=0.77190, time=1.08401
Epoch:0032, train_loss=1.82825, train_acc=0.75167, val_loss=2.04976, val_acc=0.77372, time=1.02500
Epoch:0033, train_loss=1.82302, train_acc=0.75410, val_loss=2.04919, val_acc=0.77737, time=1.07802
Epoch:0034, train_loss=1.81788, train_acc=0.75613, val_loss=2.04862, val_acc=0.77737, time=1.09002
Epoch:0035, train_loss=1.81286, train_acc=0.75815, val_loss=2.04806, val_acc=0.77920, time=1.07101
Epoch:0036, train_loss=1.80794, train_acc=0.75957, val_loss=2.04752, val_acc=0.78102, time=1.12201
Epoch:0037, train_loss=1.80311, train_acc=0.76119, val_loss=2.04698, val_acc=0.78102, time=1.03501
Epoch:0038, train_loss=1.79838, train_acc=0.76362, val_loss=2.04646, val_acc=0.78285, time=1.04500
