
==================== Torch Seed: 2725084115600

Model parameters

Layer: layer1.W0 | Size: torch.Size([17992, 200])
Layer: layer2.W0 | Size: torch.Size([200, 52])

Data statistics

  Edges    Classes    Train samples    Val samples    Test samples
-------  ---------  ---------------  -------------  --------------
  17992         52             5879            653            2568

Epoch:0001, train_loss=4.00415, train_acc=0.00459, val_loss=3.93407, val_acc=0.50383, time=0.38000
Epoch:0002, train_loss=3.79608, train_acc=0.50519, val_loss=3.91347, val_acc=0.61103, time=0.38800
Epoch:0003, train_loss=3.61588, train_acc=0.60759, val_loss=3.89602, val_acc=0.64625, time=0.36400
Epoch:0004, train_loss=3.46511, train_acc=0.63072, val_loss=3.88317, val_acc=0.66462, time=0.36300
Epoch:0005, train_loss=3.35512, train_acc=0.64229, val_loss=3.87478, val_acc=0.66462, time=0.42600
Epoch:0006, train_loss=3.28281, train_acc=0.64960, val_loss=3.86924, val_acc=0.67381, time=0.38100
Epoch:0007, train_loss=3.23324, train_acc=0.65657, val_loss=3.86502, val_acc=0.67688, time=0.36200
Epoch:0008, train_loss=3.19315, train_acc=0.66049, val_loss=3.86137, val_acc=0.68913, time=0.43301
Epoch:0009, train_loss=3.15648, train_acc=0.67665, val_loss=3.85807, val_acc=0.70904, time=0.40200
Epoch:0010, train_loss=3.12258, train_acc=0.70131, val_loss=3.85513, val_acc=0.71822, time=0.39000
Epoch:0011, train_loss=3.09245, train_acc=0.72342, val_loss=3.85249, val_acc=0.73354, time=0.39999
Epoch:0012, train_loss=3.06608, train_acc=0.74196, val_loss=3.85010, val_acc=0.74885, time=0.35800
Epoch:0013, train_loss=3.04297, train_acc=0.75642, val_loss=3.84796, val_acc=0.76263, time=0.41000
Epoch:0014, train_loss=3.02283, train_acc=0.77326, val_loss=3.84606, val_acc=0.76876, time=0.35700
Epoch:0015, train_loss=3.00540, train_acc=0.78772, val_loss=3.84433, val_acc=0.78714, time=0.37400
Epoch:0016, train_loss=2.98989, train_acc=0.80014, val_loss=3.84274, val_acc=0.80704, time=0.46200
Epoch:0017, train_loss=2.97566, train_acc=0.81493, val_loss=3.84128, val_acc=0.81930, time=0.54300
Epoch:0018, train_loss=2.96267, train_acc=0.82922, val_loss=3.83999, val_acc=0.83767, time=0.46300
Epoch:0019, train_loss=2.95105, train_acc=0.84079, val_loss=3.83884, val_acc=0.84227, time=0.35801
Epoch:0020, train_loss=2.94035, train_acc=0.84113, val_loss=3.83773, val_acc=0.84686, time=0.40299
Epoch:0021, train_loss=2.92981, train_acc=0.83994, val_loss=3.83664, val_acc=0.84839, time=0.48701
Epoch:0022, train_loss=2.91908, train_acc=0.84436, val_loss=3.83557, val_acc=0.85452, time=0.41599
Epoch:0023, train_loss=2.90841, train_acc=0.85048, val_loss=3.83455, val_acc=0.85605, time=0.46500
Epoch:0024, train_loss=2.89818, train_acc=0.85814, val_loss=3.83361, val_acc=0.86064, time=0.35600
Epoch:0025, train_loss=2.88858, train_acc=0.86426, val_loss=3.83272, val_acc=0.86064, time=0.36800
Epoch:0026, train_loss=2.87960, train_acc=0.87107, val_loss=3.83188, val_acc=0.86524, time=0.35500
Epoch:0027, train_loss=2.87107, train_acc=0.87719, val_loss=3.83106, val_acc=0.87136, time=0.35501
Epoch:0028, train_loss=2.86286, train_acc=0.88314, val_loss=3.83028, val_acc=0.87749, time=0.42899
Epoch:0029, train_loss=2.85497, train_acc=0.88723, val_loss=3.82954, val_acc=0.88361, time=0.41300
Epoch:0030, train_loss=2.84748, train_acc=0.88995, val_loss=3.82884, val_acc=0.88515, time=0.35800
Epoch:0031, train_loss=2.84044, train_acc=0.89522, val_loss=3.82818, val_acc=0.88821, time=0.35800
Epoch:0032, train_loss=2.83380, train_acc=0.89828, val_loss=3.82755, val_acc=0.89433, time=0.35700
Epoch:0033, train_loss=2.82744, train_acc=0.90253, val_loss=3.82693, val_acc=0.89893, time=0.43000
Epoch:0034, train_loss=2.82116, train_acc=0.90628, val_loss=3.82631, val_acc=0.90505, time=0.42601
Epoch:0035, train_loss=2.81490, train_acc=0.91104, val_loss=3.82570, val_acc=0.91118, time=0.39899
Epoch:0036, train_loss=2.80868, train_acc=0.91563, val_loss=3.82511, val_acc=0.90965, time=0.43300
Epoch:0037, train_loss=2.80266, train_acc=0.91971, val_loss=3.82457, val_acc=0.91118, time=0.47700
Epoch:0038, train_loss=2.79701, train_acc=0.92448, val_loss=3.82409, val_acc=0.91118, time=0.42901
Epoch:0039, train_loss=2.79179, train_acc=0.92703, val_loss=3.82366, val_acc=0.91884, time=0.41300
Epoch:0040, train_loss=2.78693, train_acc=0.92873, val_loss=3.82326, val_acc=0.91884, time=0.35600
Epoch:0041, train_loss=2.78229, train_acc=0.92924, val_loss=3.82290, val_acc=0.92190, time=0.35300
Epoch:0042, train_loss=2.77779, train_acc=0.93196, val_loss=3.82255, val_acc=0.92037, time=0.35600
Epoch:0043, train_loss=2.77341, train_acc=0.93383, val_loss=3.82223, val_acc=0.92496, time=0.44700
Epoch:0044, train_loss=2.76920, train_acc=0.93757, val_loss=3.82193, val_acc=0.92496, time=0.39600
Epoch:0045, train_loss=2.76518, train_acc=0.94166, val_loss=3.82164, val_acc=0.92496, time=0.40300
Epoch:0046, train_loss=2.76135, train_acc=0.94455, val_loss=3.82137, val_acc=0.92343, time=0.38400
Epoch:0047, train_loss=2.75769, train_acc=0.94557, val_loss=3.82109, val_acc=0.92496, time=0.35600
Epoch:0048, train_loss=2.75415, train_acc=0.94880, val_loss=3.82082, val_acc=0.92496, time=0.35799
Epoch:0049, train_loss=2.75073, train_acc=0.95050, val_loss=3.82054, val_acc=0.92649, time=0.39600
Epoch:0050, train_loss=2.74742, train_acc=0.95254, val_loss=3.82026, val_acc=0.92956, time=0.35601
Epoch:0051, train_loss=2.74427, train_acc=0.95509, val_loss=3.81999, val_acc=0.93262, time=0.35900
Epoch:0052, train_loss=2.74128, train_acc=0.95594, val_loss=3.81973, val_acc=0.93415, time=0.35300
Epoch:0053, train_loss=2.73847, train_acc=0.95680, val_loss=3.81948, val_acc=0.93568, time=0.35800
