
==================== Torch Seed: 11747227739700

Model parameters

Layer: layer1.W0 | Size: torch.Size([61603, 200])
Layer: layer2.W0 | Size: torch.Size([200, 20])

Data statistics

  Edges    Classes    Train samples    Val samples    Test samples
-------  ---------  ---------------  -------------  --------------
  61603         20            10183           1131            7532

Epoch:0001, train_loss=5.41360, train_acc=0.05067, val_loss=3.23115, val_acc=0.06189, time=3.57799
Epoch:0002, train_loss=4.89391, train_acc=0.07444, val_loss=3.21197, val_acc=0.06631, time=3.69500
Epoch:0003, train_loss=4.49122, train_acc=0.10243, val_loss=3.20036, val_acc=0.06720, time=3.74299
Epoch:0004, train_loss=4.18162, train_acc=0.14112, val_loss=3.19374, val_acc=0.05924, time=3.67999
Epoch:0005, train_loss=3.93155, train_acc=0.17804, val_loss=3.18997, val_acc=0.05128, time=3.92498
Epoch:0006, train_loss=3.71937, train_acc=0.22665, val_loss=3.18772, val_acc=0.04863, time=3.52201
Epoch:0007, train_loss=3.53433, train_acc=0.28086, val_loss=3.18637, val_acc=0.04863, time=3.68298
Epoch:0008, train_loss=3.37057, train_acc=0.34587, val_loss=3.18554, val_acc=0.04509, time=4.00299
Epoch:0009, train_loss=3.22466, train_acc=0.41176, val_loss=3.18493, val_acc=0.04686, time=3.71199
Epoch:0010, train_loss=3.09435, train_acc=0.48561, val_loss=3.18430, val_acc=0.05040, time=3.69799
Epoch:0011, train_loss=2.97891, train_acc=0.55671, val_loss=3.18357, val_acc=0.04951, time=3.67799
Epoch:0012, train_loss=2.87891, train_acc=0.62663, val_loss=3.18275, val_acc=0.04951, time=3.79099
Epoch:0013, train_loss=2.79497, train_acc=0.69174, val_loss=3.18187, val_acc=0.04863, time=3.70999
Epoch:0014, train_loss=2.72675, train_acc=0.75214, val_loss=3.18097, val_acc=0.04863, time=3.68300
Epoch:0015, train_loss=2.67269, train_acc=0.80517, val_loss=3.18011, val_acc=0.04775, time=3.68900
Epoch:0016, train_loss=2.63055, train_acc=0.84936, val_loss=3.17932, val_acc=0.04951, time=3.58498
Epoch:0017, train_loss=2.59811, train_acc=0.88491, val_loss=3.17862, val_acc=0.04951, time=3.70499
