
==========: 272501147905500
Epoch:0001, train_loss=2.08719, train_acc=0.30282, val_loss=2.06550, val_acc=0.47810, time=1.32500
Epoch:0002, train_loss=1.93679, train_acc=0.50618, val_loss=2.05976, val_acc=0.46898, time=1.21902
Epoch:0003, train_loss=1.88327, train_acc=0.50294, val_loss=2.05984, val_acc=0.43248, time=1.24000
Epoch:0004, train_loss=1.87684, train_acc=0.47883, val_loss=2.06034, val_acc=0.45255, time=1.29301
Epoch:0005, train_loss=1.86061, train_acc=0.51995, val_loss=2.06089, val_acc=0.48540, time=1.24900
Epoch:0006, train_loss=1.84245, train_acc=0.55540, val_loss=2.06098, val_acc=0.47263, time=1.24002
Epoch:0007, train_loss=1.82456, train_acc=0.56350, val_loss=2.06081, val_acc=0.46533, time=1.16100
Epoch:0008, train_loss=1.80859, train_acc=0.58477, val_loss=2.06114, val_acc=0.46350, time=1.19801
Epoch:0009, train_loss=1.79846, train_acc=0.59530, val_loss=2.06146, val_acc=0.43066, time=1.24601
Epoch:0010, train_loss=1.78767, train_acc=0.60239, val_loss=2.06156, val_acc=0.45073, time=1.20800
Epoch:0011, train_loss=1.77405, train_acc=0.62021, val_loss=2.06177, val_acc=0.46350, time=1.30101
Epoch:0012, train_loss=1.76149, train_acc=0.62467, val_loss=2.06218, val_acc=0.46715, time=1.21701
Epoch:0013, train_loss=1.75184, train_acc=0.62973, val_loss=2.06248, val_acc=0.47080, time=1.29303
Epoch:0014, train_loss=1.74352, train_acc=0.63844, val_loss=2.06262, val_acc=0.46898, time=1.26400
Epoch:0015, train_loss=1.73548, train_acc=0.64999, val_loss=2.06276, val_acc=0.45255, time=1.28301
Epoch:0016, train_loss=1.72786, train_acc=0.65829, val_loss=2.06299, val_acc=0.43978, time=1.23202
Epoch:0017, train_loss=1.72019, train_acc=0.66619, val_loss=2.06332, val_acc=0.44343, time=1.23000
Epoch:0018, train_loss=1.71200, train_acc=0.67369, val_loss=2.06378, val_acc=0.45255, time=1.25701
Epoch:0019, train_loss=1.70404, train_acc=0.68118, val_loss=2.06439, val_acc=0.45255, time=1.17701
Epoch:0020, train_loss=1.69726, train_acc=0.68179, val_loss=2.06506, val_acc=0.45255, time=1.27302
Epoch:0021, train_loss=1.69161, train_acc=0.68746, val_loss=2.06571, val_acc=0.44891, time=1.23698
Epoch:0022, train_loss=1.68656, train_acc=0.69597, val_loss=2.06631, val_acc=0.44161, time=1.22301
Epoch:0023, train_loss=1.68191, train_acc=0.70488, val_loss=2.06689, val_acc=0.43796, time=1.25400
Epoch:0024, train_loss=1.67760, train_acc=0.71481, val_loss=2.06745, val_acc=0.43066, time=1.37102
Epoch:0025, train_loss=1.67322, train_acc=0.72352, val_loss=2.06798, val_acc=0.43613, time=1.34300
Epoch:0026, train_loss=1.66843, train_acc=0.72736, val_loss=2.06847, val_acc=0.43431, time=1.26702
Epoch:0027, train_loss=1.66339, train_acc=0.73344, val_loss=2.06895, val_acc=0.43613, time=1.20802
Epoch:0028, train_loss=1.65849, train_acc=0.73688, val_loss=2.06941, val_acc=0.43978, time=1.25600
