
==========: 203787781218900
Epoch:0001, train_loss=2.19609, train_acc=0.14057, val_loss=2.09574, val_acc=0.12956, time=1.09402
Epoch:0002, train_loss=2.19446, train_acc=0.14219, val_loss=2.09556, val_acc=0.12956, time=1.15400
Epoch:0003, train_loss=2.19283, train_acc=0.14280, val_loss=2.09538, val_acc=0.12956, time=1.21600
Epoch:0004, train_loss=2.19120, train_acc=0.14341, val_loss=2.09520, val_acc=0.12956, time=1.19101
Epoch:0005, train_loss=2.18958, train_acc=0.14482, val_loss=2.09502, val_acc=0.13321, time=1.14700
Epoch:0006, train_loss=2.18797, train_acc=0.14564, val_loss=2.09485, val_acc=0.13321, time=0.95702
Epoch:0007, train_loss=2.18635, train_acc=0.14766, val_loss=2.09467, val_acc=0.13321, time=1.36501
Epoch:0008, train_loss=2.18474, train_acc=0.14827, val_loss=2.09449, val_acc=0.13321, time=1.03701
Epoch:0009, train_loss=2.18313, train_acc=0.14948, val_loss=2.09431, val_acc=0.13321, time=1.02300
Epoch:0010, train_loss=2.18153, train_acc=0.15029, val_loss=2.09414, val_acc=0.13504, time=1.03701
Epoch:0011, train_loss=2.17992, train_acc=0.15171, val_loss=2.09396, val_acc=0.13686, time=1.22600
Epoch:0012, train_loss=2.17832, train_acc=0.15232, val_loss=2.09378, val_acc=0.13686, time=1.07800
Epoch:0013, train_loss=2.17673, train_acc=0.15293, val_loss=2.09361, val_acc=0.13869, time=1.25901
Epoch:0014, train_loss=2.17514, train_acc=0.15353, val_loss=2.09343, val_acc=0.13869, time=1.10801
Epoch:0015, train_loss=2.17355, train_acc=0.15434, val_loss=2.09326, val_acc=0.14051, time=1.09302
Epoch:0016, train_loss=2.17197, train_acc=0.15597, val_loss=2.09308, val_acc=0.14051, time=1.06500
Epoch:0017, train_loss=2.17039, train_acc=0.15576, val_loss=2.09291, val_acc=0.14051, time=1.17801
Epoch:0018, train_loss=2.16881, train_acc=0.15637, val_loss=2.09274, val_acc=0.14051, time=0.98001
Epoch:0019, train_loss=2.16723, train_acc=0.15718, val_loss=2.09256, val_acc=0.14051, time=1.19700
Epoch:0020, train_loss=2.16566, train_acc=0.15819, val_loss=2.09239, val_acc=0.14234, time=0.99000
Epoch:0021, train_loss=2.16410, train_acc=0.15961, val_loss=2.09222, val_acc=0.14416, time=1.20102
Epoch:0022, train_loss=2.16254, train_acc=0.16083, val_loss=2.09204, val_acc=0.14416, time=0.97900
Epoch:0023, train_loss=2.16098, train_acc=0.16285, val_loss=2.09187, val_acc=0.14416, time=1.05501
Epoch:0024, train_loss=2.15942, train_acc=0.16386, val_loss=2.09170, val_acc=0.14416, time=0.99302
Epoch:0025, train_loss=2.15787, train_acc=0.16488, val_loss=2.09153, val_acc=0.14599, time=1.10700
Epoch:0026, train_loss=2.15632, train_acc=0.16528, val_loss=2.09136, val_acc=0.14599, time=0.95702
Epoch:0027, train_loss=2.15478, train_acc=0.16630, val_loss=2.09119, val_acc=0.14599, time=1.13401
Epoch:0028, train_loss=2.15324, train_acc=0.16751, val_loss=2.09102, val_acc=0.14599, time=1.01601
Epoch:0029, train_loss=2.15170, train_acc=0.16974, val_loss=2.09085, val_acc=0.14416, time=1.21100
Epoch:0030, train_loss=2.15017, train_acc=0.17055, val_loss=2.09068, val_acc=0.14416, time=0.97102
Epoch:0031, train_loss=2.14864, train_acc=0.17075, val_loss=2.09051, val_acc=0.14781, time=1.06599
Epoch:0032, train_loss=2.14711, train_acc=0.17197, val_loss=2.09034, val_acc=0.14781, time=0.99901
Epoch:0033, train_loss=2.14559, train_acc=0.17278, val_loss=2.09017, val_acc=0.14781, time=1.08301
Epoch:0034, train_loss=2.14407, train_acc=0.17379, val_loss=2.09000, val_acc=0.14781, time=1.05901
Epoch:0035, train_loss=2.14255, train_acc=0.17480, val_loss=2.08983, val_acc=0.14964, time=1.02701
Epoch:0036, train_loss=2.14104, train_acc=0.17602, val_loss=2.08967, val_acc=0.15511, time=1.14901
Epoch:0037, train_loss=2.13953, train_acc=0.17703, val_loss=2.08950, val_acc=0.15511, time=0.98900
Epoch:0038, train_loss=2.13803, train_acc=0.17804, val_loss=2.08933, val_acc=0.15511, time=1.07602
Epoch:0039, train_loss=2.13653, train_acc=0.17946, val_loss=2.08917, val_acc=0.15693, time=1.05800
Epoch:0040, train_loss=2.13503, train_acc=0.18007, val_loss=2.08900, val_acc=0.15876, time=0.98901
Epoch:0041, train_loss=2.13353, train_acc=0.18108, val_loss=2.08883, val_acc=0.15876, time=0.99401
Epoch:0042, train_loss=2.13204, train_acc=0.18270, val_loss=2.08867, val_acc=0.15876, time=1.12801
Epoch:0043, train_loss=2.13056, train_acc=0.18351, val_loss=2.08850, val_acc=0.15876, time=1.05899
Epoch:0044, train_loss=2.12908, train_acc=0.18392, val_loss=2.08834, val_acc=0.15876, time=1.04902
Epoch:0045, train_loss=2.12760, train_acc=0.18534, val_loss=2.08817, val_acc=0.15876, time=1.06600
Epoch:0046, train_loss=2.12612, train_acc=0.18635, val_loss=2.08801, val_acc=0.15876, time=1.08502
Epoch:0047, train_loss=2.12465, train_acc=0.18736, val_loss=2.08785, val_acc=0.16058, time=1.25501
Epoch:0048, train_loss=2.12318, train_acc=0.18797, val_loss=2.08768, val_acc=0.16241, time=1.34000
Epoch:0049, train_loss=2.12171, train_acc=0.18858, val_loss=2.08752, val_acc=0.16241, time=1.08702
Epoch:0050, train_loss=2.12025, train_acc=0.18999, val_loss=2.08736, val_acc=0.16241, time=0.97400
Epoch:0051, train_loss=2.11879, train_acc=0.19101, val_loss=2.08719, val_acc=0.16241, time=1.06501
Epoch:0052, train_loss=2.11734, train_acc=0.19182, val_loss=2.08703, val_acc=0.16241, time=1.12800
Epoch:0053, train_loss=2.11589, train_acc=0.19222, val_loss=2.08687, val_acc=0.16423, time=1.09501
Epoch:0054, train_loss=2.11444, train_acc=0.19263, val_loss=2.08671, val_acc=0.16423, time=1.11399
Epoch:0055, train_loss=2.11300, train_acc=0.19364, val_loss=2.08655, val_acc=0.16423, time=1.13700
Epoch:0056, train_loss=2.11156, train_acc=0.19465, val_loss=2.08639, val_acc=0.16606, time=1.09601
Epoch:0057, train_loss=2.11012, train_acc=0.19567, val_loss=2.08623, val_acc=0.16788, time=1.14502
Epoch:0058, train_loss=2.10869, train_acc=0.19668, val_loss=2.08607, val_acc=0.16788, time=1.00200
Epoch:0059, train_loss=2.10726, train_acc=0.19850, val_loss=2.08591, val_acc=0.17153, time=1.09701
Epoch:0060, train_loss=2.10583, train_acc=0.19911, val_loss=2.08575, val_acc=0.17153, time=1.06901
Epoch:0061, train_loss=2.10441, train_acc=0.19992, val_loss=2.08559, val_acc=0.17701, time=0.98500
Epoch:0062, train_loss=2.10299, train_acc=0.20032, val_loss=2.08543, val_acc=0.17701, time=0.94901
Epoch:0063, train_loss=2.10158, train_acc=0.20113, val_loss=2.08527, val_acc=0.17701, time=1.22401
Epoch:0064, train_loss=2.10016, train_acc=0.20174, val_loss=2.08512, val_acc=0.17701, time=1.04900
Epoch:0065, train_loss=2.09875, train_acc=0.20235, val_loss=2.08496, val_acc=0.17701, time=1.01102
Epoch:0066, train_loss=2.09735, train_acc=0.20296, val_loss=2.08480, val_acc=0.17883, time=1.08401
Epoch:0067, train_loss=2.09594, train_acc=0.20377, val_loss=2.08465, val_acc=0.17883, time=1.07600
Epoch:0068, train_loss=2.09454, train_acc=0.20458, val_loss=2.08449, val_acc=0.18066, time=1.13300
Epoch:0069, train_loss=2.09315, train_acc=0.20660, val_loss=2.08433, val_acc=0.18066, time=1.01501
Epoch:0070, train_loss=2.09175, train_acc=0.20822, val_loss=2.08418, val_acc=0.18066, time=0.96001
Epoch:0071, train_loss=2.09036, train_acc=0.20883, val_loss=2.08402, val_acc=0.18066, time=1.28101
Epoch:0072, train_loss=2.08898, train_acc=0.20964, val_loss=2.08387, val_acc=0.18248, time=0.96700
Epoch:0073, train_loss=2.08760, train_acc=0.21126, val_loss=2.08371, val_acc=0.18248, time=1.19701
Epoch:0074, train_loss=2.08622, train_acc=0.21187, val_loss=2.08356, val_acc=0.18431, time=1.04001
Epoch:0075, train_loss=2.08484, train_acc=0.21329, val_loss=2.08340, val_acc=0.18431, time=1.03702
Epoch:0076, train_loss=2.08347, train_acc=0.21491, val_loss=2.08325, val_acc=0.18431, time=1.10900
