
==========: 15829672846409194725
Epoch:0001, train_loss=3.96895, train_acc=0.02109, val_loss=3.93225, val_acc=0.53599, time=1.96195
Epoch:0002, train_loss=3.77283, train_acc=0.52475, val_loss=3.91256, val_acc=0.62787, time=1.89690
Epoch:0003, train_loss=3.59653, train_acc=0.61694, val_loss=3.89593, val_acc=0.63859, time=1.93773
Epoch:0004, train_loss=3.44679, train_acc=0.63820, val_loss=3.88379, val_acc=0.64931, time=1.88303
Epoch:0005, train_loss=3.33701, train_acc=0.64943, val_loss=3.87601, val_acc=0.66462, time=1.98304
Epoch:0006, train_loss=3.26601, train_acc=0.65674, val_loss=3.87097, val_acc=0.67228, time=1.99188
Epoch:0007, train_loss=3.21930, train_acc=0.66372, val_loss=3.86705, val_acc=0.67841, time=2.16036
Epoch:0008, train_loss=3.18246, train_acc=0.66814, val_loss=3.86334, val_acc=0.69066, time=2.10631
Epoch:0009, train_loss=3.14784, train_acc=0.67699, val_loss=3.85971, val_acc=0.69832, time=2.02126
Epoch:0010, train_loss=3.11426, train_acc=0.69280, val_loss=3.85642, val_acc=0.72129, time=2.56327
Epoch:0011, train_loss=3.08384, train_acc=0.72767, val_loss=3.85369, val_acc=0.73813, time=2.20023
Epoch:0012, train_loss=3.05844, train_acc=0.74690, val_loss=3.85149, val_acc=0.75191, time=2.15814
Epoch:0013, train_loss=3.03759, train_acc=0.76305, val_loss=3.84961, val_acc=0.74885, time=1.94265
Epoch:0014, train_loss=3.01929, train_acc=0.77785, val_loss=3.84785, val_acc=0.75804, time=1.92274
Epoch:0015, train_loss=3.00217, train_acc=0.79912, val_loss=3.84613, val_acc=0.77335, time=2.04305
Epoch:0016, train_loss=2.98576, train_acc=0.81408, val_loss=3.84449, val_acc=0.79939, time=1.98046
Epoch:0017, train_loss=2.97021, train_acc=0.82684, val_loss=3.84295, val_acc=0.80858, time=1.94719
Epoch:0018, train_loss=2.95578, train_acc=0.84011, val_loss=3.84156, val_acc=0.81776, time=1.99978
Epoch:0019, train_loss=2.94249, train_acc=0.84810, val_loss=3.84028, val_acc=0.82083, time=1.93832
Epoch:0020, train_loss=2.93013, train_acc=0.85236, val_loss=3.83908, val_acc=0.82542, time=1.96702
Epoch:0021, train_loss=2.91849, train_acc=0.85576, val_loss=3.83796, val_acc=0.83155, time=1.95936
Epoch:0022, train_loss=2.90738, train_acc=0.86137, val_loss=3.83691, val_acc=0.83767, time=1.97070
Epoch:0023, train_loss=2.89675, train_acc=0.86852, val_loss=3.83592, val_acc=0.84227, time=1.96971
Epoch:0024, train_loss=2.88660, train_acc=0.87549, val_loss=3.83500, val_acc=0.84227, time=1.92051
Epoch:0025, train_loss=2.87696, train_acc=0.88127, val_loss=3.83416, val_acc=0.84380, time=1.98539
Epoch:0026, train_loss=2.86782, train_acc=0.88518, val_loss=3.83338, val_acc=0.84992, time=1.93893
Epoch:0027, train_loss=2.85917, train_acc=0.89114, val_loss=3.83267, val_acc=0.84839, time=1.96803
Epoch:0028, train_loss=2.85101, train_acc=0.89403, val_loss=3.83201, val_acc=0.85911, time=2.02554
Epoch:0029, train_loss=2.84332, train_acc=0.89845, val_loss=3.83140, val_acc=0.86217, time=1.95095
Epoch:0030, train_loss=2.83608, train_acc=0.90083, val_loss=3.83082, val_acc=0.86371, time=1.94563
Epoch:0031, train_loss=2.82923, train_acc=0.90458, val_loss=3.83025, val_acc=0.86983, time=1.97399
Epoch:0032, train_loss=2.82269, train_acc=0.91036, val_loss=3.82969, val_acc=0.87289, time=1.89947
Epoch:0033, train_loss=2.81636, train_acc=0.91342, val_loss=3.82911, val_acc=0.87289, time=1.94262
Epoch:0034, train_loss=2.81020, train_acc=0.91461, val_loss=3.82852, val_acc=0.87596, time=1.90119
Epoch:0035, train_loss=2.80417, train_acc=0.91835, val_loss=3.82794, val_acc=0.88055, time=1.95572
